time,forward_velocity_target,balance_x_velocity_target,forward_velocity,forward_distance,x,x_velocity,pitch,pitch_rate,wheel_torque,base_height
1.7219999999999211,0.21512499999999016,0.21512499999999016,0.3663724403664412,0.5057331629018571,-0.5057331629018571,-0.3663724403664412,0.09744739686747483,0.01809747654388374,0.02763237501833382,0.3127553092058234
1.722999999999921,0.21524999999999014,0.21524999999999014,0.3663143830401381,0.5060994772848972,-0.5060994772848972,-0.3663143830401381,0.09746553763301083,0.01801708874884084,0.028659821553420617,0.31273937706188515
1.723999999999921,0.21537499999999013,0.21537499999999013,0.3662365121948129,0.506465713797092,-0.506465713797092,-0.3662365121948129,0.09748349133408464,0.017830821247659046,0.029107451384152494,0.31272345895239423
1.7249999999999208,0.21549999999999012,0.21549999999999012,0.3661410483725239,0.5068318548454646,-0.5068318548454646,-0.3661410483725239,0.09750116860081093,0.017554176101110902,0.028977276479605685,0.3127075638908837
1.7259999999999207,0.2156249999999901,0.2156249999999901,0.36617274689794493,0.5071980275923625,-0.5071980275923625,-0.36617274689794493,0.09751878759755073,0.01749288874980081,0.028310833943832936,0.3126916435959972
1.7269999999999206,0.2157499999999901,0.2157499999999901,0.3661049149557633,0.5075641325073184,-0.5075641325073184,-0.3661049149557633,0.0975356445303844,0.016727624128310845,0.026329476247437977,0.3126757782974817
1.7279999999999205,0.21587499999999007,0.21587499999999007,0.36594365370710447,0.5079300761610255,-0.5079300761610255,-0.36594365370710447,0.09755106790670329,0.01529075579241426,0.026235408678560113,0.31266003700563944
1.7289999999999204,0.21599999999999006,0.21599999999999006,0.36569172019916185,0.5082957678812247,-0.5082957678812247,-0.36569172019916185,0.09756441500942623,0.013211119437935459,0.022451381090751177,0.31264448029477526
1.7299999999999203,0.21612499999999005,0.21612499999999005,0.36535398892400806,0.5086611218701487,-0.5086611218701487,-0.36535398892400806,0.09757508933885498,0.010534982978555778,0.015131590294189312,0.3126291616829547
1.7309999999999202,0.21624999999999003,0.21624999999999003,0.36493697588272817,0.5090260588460314,-0.5090260588460314,-0.36493697588272817,0.0975825542534396,0.007322246738998092,0.004397308413542245,0.31261412880810646
1.73199999999992,0.21637499999999002,0.21637499999999002,0.3644485310640066,0.5093905073770953,-0.5093905073770953,-0.3644485310640066,0.09758634365160483,0.0036434856241125426,0.00953383056505075,0.31259942439252947
